instance_id,ieee_case,support_id,selector,k_budget,slot_budget,actual_nonzeros,slot_count,support_fingerprint,random_replicate,heldout_task_count,median_absolute_error,mean_absolute_error,p90_absolute_error,worst_absolute_error,median_normalized_error,mean_normalized_error,p90_normalized_error,worst_normalized_error,failure_fraction,certificate_coverage,median_certificate_tightness,worst_certificate_tightness,status,failure_reason,structural_group_id,structural_group_selection_order,realization_order,matrix_selection_seed,candidate_id,candidate_policy
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k24_s2_ffce77d75c14,leverage_weighted,24,2,12.0,2.0,ffce77d75c14e9faeafe447f81cd73731d34631526081619467db36bdbd74a43,,60,0.0002021918248777,0.0002527014484759,0.0005811995455101,0.0011468090820985,0.2896677774503637,0.8258618785167493,1.2768157456665508,15.660898964768691,0.7666666666666667,1.0,474.5141233231628,15428.303863366606,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k24_s3_7ab554232db0,leverage_weighted,24,3,15.0,3.0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,,60,4.604051679486299e-05,9.787367956567572e-05,0.0002910289218728,0.0005102641366771,0.0381449223671141,0.1600744269952874,0.2556566472787309,4.584847962726935,0.3,1.0,1263.9200598263392,3.1770003820565796e+18,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k24_s4_4732dd37ea2a,leverage_weighted,24,4,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k24_s6_4732dd37ea2a,leverage_weighted,24,6,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k24_s8_4732dd37ea2a,leverage_weighted,24,8,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k32_s2_ffce77d75c14,leverage_weighted,32,2,12.0,2.0,ffce77d75c14e9faeafe447f81cd73731d34631526081619467db36bdbd74a43,,60,0.0002021918248777,0.0002527014484759,0.0005811995455101,0.0011468090820985,0.2896677774503637,0.8258618785167493,1.2768157456665508,15.660898964768691,0.7666666666666667,1.0,474.5141233231628,15428.303863366606,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k32_s3_7ab554232db0,leverage_weighted,32,3,15.0,3.0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,,60,4.604051679486299e-05,9.787367956567572e-05,0.0002910289218728,0.0005102641366771,0.0381449223671141,0.1600744269952874,0.2556566472787309,4.584847962726935,0.3,1.0,1263.9200598263392,3.1770003820565796e+18,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k32_s4_4732dd37ea2a,leverage_weighted,32,4,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k32_s6_4732dd37ea2a,leverage_weighted,32,6,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k32_s8_4732dd37ea2a,leverage_weighted,32,8,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
