instance_id,ieee_case,selector,k_budget,slot_budget,training_subset,training_positions,training_seed_ids,full_training_support_id,full_training_support_fingerprint,subset_support_id,subset_support_fingerprint,subset_support_file,jaccard_similarity,heldout_median_normalized_error_full_support,solver_status,refinement_iterations,selection_data_split,held_out_used_for_support_construction,status,failure_reason
ieee57_eval_seed_57102_block_8x8,ieee57,sensitivity_refined_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5711010,5711011,5711012,5711013,5711014,5711015,5711016,5711017,5711018,5711019]",ieee57_eval_seed_57102_block_8x8__sensitivity_refined_mean_k16_s3_c4132658872b,c4132658872b1391fb99ad8fcab49a1f1540fab190de9c5a56000a685f1699a2,ieee57_eval_seed_57102_block_8x8__stability_sensitivity_refined_mean_second_half_039bdf37c810,039bdf37c810e34b9e258629d150322a5e255e55ca459cd9fad4ee096b02e30b,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_sensitivity_refined_mean_second_half_039bdf37c810.json,0.45454545454545453,0.3823681627522942,optimal,2,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,balanced_magnitude,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5721000,5721002,5721004,5721006,5721008,5721010,5721012,5721014,5721016,5721018]",ieee57_eval_seed_57103_block_8x8__balanced_magnitude_k16_s3_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,ieee57_eval_seed_57103_block_8x8__stability_balanced_magnitude_even_positions_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_balanced_magnitude_even_positions_9ced790b9d03.json,1.0,0.3629134735334357,optimal,0,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,balanced_magnitude,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5721000,5721001,5721002,5721003,5721004,5721005,5721006,5721007,5721008,5721009]",ieee57_eval_seed_57103_block_8x8__balanced_magnitude_k16_s3_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,ieee57_eval_seed_57103_block_8x8__stability_balanced_magnitude_first_half_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_balanced_magnitude_first_half_9ced790b9d03.json,1.0,0.3629134735334357,optimal,0,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,balanced_magnitude,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5721001,5721003,5721005,5721007,5721009,5721011,5721013,5721015,5721017,5721019]",ieee57_eval_seed_57103_block_8x8__balanced_magnitude_k16_s3_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,ieee57_eval_seed_57103_block_8x8__stability_balanced_magnitude_odd_positions_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_balanced_magnitude_odd_positions_9ced790b9d03.json,1.0,0.3629134735334357,optimal,0,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,balanced_magnitude,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5721010,5721011,5721012,5721013,5721014,5721015,5721016,5721017,5721018,5721019]",ieee57_eval_seed_57103_block_8x8__balanced_magnitude_k16_s3_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,ieee57_eval_seed_57103_block_8x8__stability_balanced_magnitude_second_half_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_balanced_magnitude_second_half_9ced790b9d03.json,1.0,0.3629134735334357,optimal,0,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,sensitivity_initial_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5721000,5721002,5721004,5721006,5721008,5721010,5721012,5721014,5721016,5721018]",ieee57_eval_seed_57103_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57103_block_8x8__stability_sensitivity_initial_mean_even_positions_68c2153cdb03,68c2153cdb03ea44edb9baff10da0319c28c7ef6c25be29e0a86be3c64f76dc8,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_sensitivity_initial_mean_even_positions_68c2153cdb03.json,0.8823529411764706,0.53630099298642,optimal,0,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,sensitivity_initial_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5721000,5721001,5721002,5721003,5721004,5721005,5721006,5721007,5721008,5721009]",ieee57_eval_seed_57103_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57103_block_8x8__stability_sensitivity_initial_mean_first_half_79cf1e291292,79cf1e291292622577d98abdd9e2877f46a82d430e07226720e9473c738b0dcc,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_sensitivity_initial_mean_first_half_79cf1e291292.json,0.8823529411764706,0.53630099298642,optimal,0,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,sensitivity_initial_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5721001,5721003,5721005,5721007,5721009,5721011,5721013,5721015,5721017,5721019]",ieee57_eval_seed_57103_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57103_block_8x8__stability_sensitivity_initial_mean_odd_positions_876e93620f33,876e93620f334eb1894dfdbc2b5840d401e54a37c430f98e6cf11a8c420b930c,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_sensitivity_initial_mean_odd_positions_876e93620f33.json,0.6842105263157895,0.53630099298642,optimal,0,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,sensitivity_initial_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5721010,5721011,5721012,5721013,5721014,5721015,5721016,5721017,5721018,5721019]",ieee57_eval_seed_57103_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57103_block_8x8__stability_sensitivity_initial_mean_second_half_06694949d135,06694949d13541b4f08c1c202664b6789584d34e872c83db64ffee7cec72e0dd,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_sensitivity_initial_mean_second_half_06694949d135.json,0.8823529411764706,0.53630099298642,optimal,0,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,sensitivity_refined_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5721000,5721002,5721004,5721006,5721008,5721010,5721012,5721014,5721016,5721018]",ieee57_eval_seed_57103_block_8x8__sensitivity_refined_mean_k16_s3_ae9b58693934,ae9b58693934285562dba9130c008012a0e38de17d9070c1a84f794cc7691081,ieee57_eval_seed_57103_block_8x8__stability_sensitivity_refined_mean_even_positions_b775365400a8,b775365400a8f050171c9a5738fdd073df516849730eaa027b99c59096b232e4,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_sensitivity_refined_mean_even_positions_b775365400a8.json,0.5238095238095238,0.3822245490301059,optimal,3,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,sensitivity_refined_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5721000,5721001,5721002,5721003,5721004,5721005,5721006,5721007,5721008,5721009]",ieee57_eval_seed_57103_block_8x8__sensitivity_refined_mean_k16_s3_ae9b58693934,ae9b58693934285562dba9130c008012a0e38de17d9070c1a84f794cc7691081,ieee57_eval_seed_57103_block_8x8__stability_sensitivity_refined_mean_first_half_74c4382316b5,74c4382316b53132e77980cba1a2bb9ec44cac97be1c8d73d8dc7c536134e946,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_sensitivity_refined_mean_first_half_74c4382316b5.json,0.45454545454545453,0.3822245490301059,optimal,5,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,sensitivity_refined_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5721001,5721003,5721005,5721007,5721009,5721011,5721013,5721015,5721017,5721019]",ieee57_eval_seed_57103_block_8x8__sensitivity_refined_mean_k16_s3_ae9b58693934,ae9b58693934285562dba9130c008012a0e38de17d9070c1a84f794cc7691081,ieee57_eval_seed_57103_block_8x8__stability_sensitivity_refined_mean_odd_positions_d692694e64b5,d692694e64b5506bf0a9b7535b9710306c1b867dd9dd5c28353aea84a8fc2d6b,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_sensitivity_refined_mean_odd_positions_d692694e64b5.json,0.5238095238095238,0.3822245490301059,optimal,3,training_only,False,completed,
ieee57_eval_seed_57103_block_8x8,ieee57,sensitivity_refined_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5721010,5721011,5721012,5721013,5721014,5721015,5721016,5721017,5721018,5721019]",ieee57_eval_seed_57103_block_8x8__sensitivity_refined_mean_k16_s3_ae9b58693934,ae9b58693934285562dba9130c008012a0e38de17d9070c1a84f794cc7691081,ieee57_eval_seed_57103_block_8x8__stability_sensitivity_refined_mean_second_half_ad655d260d36,ad655d260d368785e3220432fcf17c4f7e7de5a1927ac59bc923b55588950975,supports/stability/ieee57_eval_seed_57103_block_8x8/ieee57_eval_seed_57103_block_8x8__stability_sensitivity_refined_mean_second_half_ad655d260d36.json,0.5238095238095238,0.3822245490301059,optimal,6,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,balanced_magnitude,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5731000,5731002,5731004,5731006,5731008,5731010,5731012,5731014,5731016,5731018]",ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57104_block_8x8__stability_balanced_magnitude_even_positions_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_balanced_magnitude_even_positions_bdd1578c86d9.json,1.0,0.6089902778608827,optimal,0,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,balanced_magnitude,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5731000,5731001,5731002,5731003,5731004,5731005,5731006,5731007,5731008,5731009]",ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57104_block_8x8__stability_balanced_magnitude_first_half_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_balanced_magnitude_first_half_bdd1578c86d9.json,1.0,0.6089902778608827,optimal,0,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,balanced_magnitude,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5731001,5731003,5731005,5731007,5731009,5731011,5731013,5731015,5731017,5731019]",ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57104_block_8x8__stability_balanced_magnitude_odd_positions_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_balanced_magnitude_odd_positions_bdd1578c86d9.json,1.0,0.6089902778608827,optimal,0,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,balanced_magnitude,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5731010,5731011,5731012,5731013,5731014,5731015,5731016,5731017,5731018,5731019]",ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57104_block_8x8__stability_balanced_magnitude_second_half_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_balanced_magnitude_second_half_bdd1578c86d9.json,1.0,0.6089902778608827,optimal,0,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,sensitivity_initial_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5731000,5731002,5731004,5731006,5731008,5731010,5731012,5731014,5731016,5731018]",ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k16_s3_8861db1a2c2d,8861db1a2c2d9de64a6a9e6dd361fe35eee7f9eb4144c3fe30f40fabec698de9,ieee57_eval_seed_57104_block_8x8__stability_sensitivity_initial_mean_even_positions_a6527c82a34d,a6527c82a34d2fe2db6eaa4d1128776cf936c93f85f7a01bc6f0723f32680c88,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_sensitivity_initial_mean_even_positions_a6527c82a34d.json,0.7777777777777778,0.7620142342320328,optimal,0,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,sensitivity_initial_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5731000,5731001,5731002,5731003,5731004,5731005,5731006,5731007,5731008,5731009]",ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k16_s3_8861db1a2c2d,8861db1a2c2d9de64a6a9e6dd361fe35eee7f9eb4144c3fe30f40fabec698de9,ieee57_eval_seed_57104_block_8x8__stability_sensitivity_initial_mean_first_half_1858db16460d,1858db16460d293419f34ed618c7a302b6a7191ae6c5f5fffb54e54358f05c4e,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_sensitivity_initial_mean_first_half_1858db16460d.json,0.8823529411764706,0.7620142342320328,optimal,0,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,sensitivity_initial_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5731001,5731003,5731005,5731007,5731009,5731011,5731013,5731015,5731017,5731019]",ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k16_s3_8861db1a2c2d,8861db1a2c2d9de64a6a9e6dd361fe35eee7f9eb4144c3fe30f40fabec698de9,ieee57_eval_seed_57104_block_8x8__stability_sensitivity_initial_mean_odd_positions_cecdf2a5fde7,cecdf2a5fde7fac160bf43e8251ccde1be6b310908a51d82bf3dd3d4bdf23134,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_sensitivity_initial_mean_odd_positions_cecdf2a5fde7.json,0.7777777777777778,0.7620142342320328,optimal,0,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,sensitivity_initial_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5731010,5731011,5731012,5731013,5731014,5731015,5731016,5731017,5731018,5731019]",ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k16_s3_8861db1a2c2d,8861db1a2c2d9de64a6a9e6dd361fe35eee7f9eb4144c3fe30f40fabec698de9,ieee57_eval_seed_57104_block_8x8__stability_sensitivity_initial_mean_second_half_f39be6e29825,f39be6e29825da92be93b747c44678833edc8a9d77196962dccd3feb256c9257,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_sensitivity_initial_mean_second_half_f39be6e29825.json,0.6,0.7620142342320328,optimal,0,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,sensitivity_refined_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5731000,5731002,5731004,5731006,5731008,5731010,5731012,5731014,5731016,5731018]",ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k16_s3_8cb3ea23b983,8cb3ea23b983128afd0cf47a5815a8b06a2e9950e25f2d0afc37ae1a0ca91122,ieee57_eval_seed_57104_block_8x8__stability_sensitivity_refined_mean_even_positions_92a2cbb6d8a9,92a2cbb6d8a91032cef773be626a85e57322850acd7fc8fbcc5b9f4040f94816,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_sensitivity_refined_mean_even_positions_92a2cbb6d8a9.json,0.45454545454545453,0.1542100759590575,optimal,1,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,sensitivity_refined_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5731000,5731001,5731002,5731003,5731004,5731005,5731006,5731007,5731008,5731009]",ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k16_s3_8cb3ea23b983,8cb3ea23b983128afd0cf47a5815a8b06a2e9950e25f2d0afc37ae1a0ca91122,ieee57_eval_seed_57104_block_8x8__stability_sensitivity_refined_mean_first_half_d19c9870270e,d19c9870270eb3b81780f0cc05400fac7a51750618926362d45e47ecf8bf638a,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_sensitivity_refined_mean_first_half_d19c9870270e.json,0.3333333333333333,0.1542100759590575,optimal,6,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,sensitivity_refined_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5731001,5731003,5731005,5731007,5731009,5731011,5731013,5731015,5731017,5731019]",ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k16_s3_8cb3ea23b983,8cb3ea23b983128afd0cf47a5815a8b06a2e9950e25f2d0afc37ae1a0ca91122,ieee57_eval_seed_57104_block_8x8__stability_sensitivity_refined_mean_odd_positions_25aa36916a4c,25aa36916a4c64a0ed353540fe39228b7725a2184ac292f489dc43da784b7a20,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_sensitivity_refined_mean_odd_positions_25aa36916a4c.json,0.6842105263157895,0.1542100759590575,optimal,5,training_only,False,completed,
ieee57_eval_seed_57104_block_8x8,ieee57,sensitivity_refined_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5731010,5731011,5731012,5731013,5731014,5731015,5731016,5731017,5731018,5731019]",ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k16_s3_8cb3ea23b983,8cb3ea23b983128afd0cf47a5815a8b06a2e9950e25f2d0afc37ae1a0ca91122,ieee57_eval_seed_57104_block_8x8__stability_sensitivity_refined_mean_second_half_818b350027cf,818b350027cfff1093dc0cab59a9968cdc5de53436ea7b050fd81f4be360835a,supports/stability/ieee57_eval_seed_57104_block_8x8/ieee57_eval_seed_57104_block_8x8__stability_sensitivity_refined_mean_second_half_818b350027cf.json,0.391304347826087,0.1542100759590575,optimal,4,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,balanced_magnitude,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5741000,5741002,5741004,5741006,5741008,5741010,5741012,5741014,5741016,5741018]",ieee57_eval_seed_57105_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57105_block_8x8__stability_balanced_magnitude_even_positions_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_balanced_magnitude_even_positions_bdd1578c86d9.json,1.0,0.4687749881925531,optimal,0,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,balanced_magnitude,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5741000,5741001,5741002,5741003,5741004,5741005,5741006,5741007,5741008,5741009]",ieee57_eval_seed_57105_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57105_block_8x8__stability_balanced_magnitude_first_half_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_balanced_magnitude_first_half_bdd1578c86d9.json,1.0,0.4687749881925531,optimal,0,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,balanced_magnitude,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5741001,5741003,5741005,5741007,5741009,5741011,5741013,5741015,5741017,5741019]",ieee57_eval_seed_57105_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57105_block_8x8__stability_balanced_magnitude_odd_positions_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_balanced_magnitude_odd_positions_bdd1578c86d9.json,1.0,0.4687749881925531,optimal,0,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,balanced_magnitude,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5741010,5741011,5741012,5741013,5741014,5741015,5741016,5741017,5741018,5741019]",ieee57_eval_seed_57105_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57105_block_8x8__stability_balanced_magnitude_second_half_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_balanced_magnitude_second_half_bdd1578c86d9.json,1.0,0.4687749881925531,optimal,0,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,sensitivity_initial_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5741000,5741002,5741004,5741006,5741008,5741010,5741012,5741014,5741016,5741018]",ieee57_eval_seed_57105_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57105_block_8x8__stability_sensitivity_initial_mean_even_positions_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_sensitivity_initial_mean_even_positions_cdf2b37a9daa.json,1.0,0.2899318041973578,optimal,0,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,sensitivity_initial_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5741000,5741001,5741002,5741003,5741004,5741005,5741006,5741007,5741008,5741009]",ieee57_eval_seed_57105_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57105_block_8x8__stability_sensitivity_initial_mean_first_half_a6527c82a34d,a6527c82a34d2fe2db6eaa4d1128776cf936c93f85f7a01bc6f0723f32680c88,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_sensitivity_initial_mean_first_half_a6527c82a34d.json,0.7777777777777778,0.2899318041973578,optimal,0,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,sensitivity_initial_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5741001,5741003,5741005,5741007,5741009,5741011,5741013,5741015,5741017,5741019]",ieee57_eval_seed_57105_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57105_block_8x8__stability_sensitivity_initial_mean_odd_positions_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_sensitivity_initial_mean_odd_positions_cdf2b37a9daa.json,1.0,0.2899318041973578,optimal,0,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,sensitivity_initial_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5741010,5741011,5741012,5741013,5741014,5741015,5741016,5741017,5741018,5741019]",ieee57_eval_seed_57105_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57105_block_8x8__stability_sensitivity_initial_mean_second_half_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_sensitivity_initial_mean_second_half_cdf2b37a9daa.json,1.0,0.2899318041973578,optimal,0,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,sensitivity_refined_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5741000,5741002,5741004,5741006,5741008,5741010,5741012,5741014,5741016,5741018]",ieee57_eval_seed_57105_block_8x8__sensitivity_refined_mean_k16_s3_92a2cbb6d8a9,92a2cbb6d8a91032cef773be626a85e57322850acd7fc8fbcc5b9f4040f94816,ieee57_eval_seed_57105_block_8x8__stability_sensitivity_refined_mean_even_positions_12cbb7356f6f,12cbb7356f6fef80fd07311035ec28b706a84716f4b45e02f66a6c3808a1c395,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_sensitivity_refined_mean_even_positions_12cbb7356f6f.json,0.6842105263157895,0.1901652944050376,optimal,4,training_only,False,completed,
ieee57_eval_seed_57105_block_8x8,ieee57,sensitivity_refined_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5741000,5741001,5741002,5741003,5741004,5741005,5741006,5741007,5741008,5741009]",ieee57_eval_seed_57105_block_8x8__sensitivity_refined_mean_k16_s3_92a2cbb6d8a9,92a2cbb6d8a91032cef773be626a85e57322850acd7fc8fbcc5b9f4040f94816,ieee57_eval_seed_57105_block_8x8__stability_sensitivity_refined_mean_first_half_f71911754d95,f71911754d959af1eb7d89e2afc2a6b479a0ae9af57a031fa00ee9d07d0da49a,supports/stability/ieee57_eval_seed_57105_block_8x8/ieee57_eval_seed_57105_block_8x8__stability_sensitivity_refined_mean_first_half_f71911754d95.json,0.5238095238095238,0.1901652944050376,optimal,6,training_only,False,completed,
