instance_id,ieee_case,support_id,selector,k_budget,slot_budget,support_fingerprint,sparse_matrix_fingerprint,random_replicate,resource_record_type,actual_nonzeros,actual_max_row_degree,actual_max_column_degree,minimum_slot_count,slot_count,normalization_mu,native_beta,signal_unitary_gate_count,signal_unitary_depth,cx_count,controlled_rotations,wrapper_reconstruction_error,wrapper_statevector_error,wrapper_unitarity_error,slot_assignment_valid,real_edges_covered_exactly_once,resource_measurement,value_semantics,missing_cost_is_zero,resource_fingerprint,status,failure_reason,stage,last_completed_checkpoint,resource_cache_hit,wrapper_reconstruction_tolerance,wrapper_reconstruction_holds
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_worst_case_k16_s2_596b33db2a14,sensitivity_initial_worst_case,16,2,596b33db2a143194204c880b4b5c709933981397469f4136c1b052c9e32d4bf0,3f18edaf2ab75223ef5f4950ad61f5684705834209a44487bb152f6a7f7a8e34,,executed_sparse_signal_unitary,14,2,2,2,2,2547.9478915541195,5095.895783108239,1170,714,488,16,1.9902154878934835e-14,1.996248489028609e-14,6.3726801613484e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,a8156c5290279042da0ef8e398beabf8df3a7b5a3c0aab678a133c2e6d336986,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k16_s2_c3744ce5b3bb,sensitivity_refined_mean,16,2,c3744ce5b3bb9fbf879417b4a32f86c8e6e4b74053d85d58c44749224c5a4663,dd2a68f15e4867e2d2638a2861f8ceea1d906cb02ff0eecf65e6bea5c936205e,,executed_sparse_signal_unitary,13,2,2,2,2,2573.8603705575156,5147.720741115031,1266,830,549,16,5.39777070495593e-14,5.4667681595945706e-14,9.314771176605065e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,b4c8691323009139add385f84270265644f1c729e13b84b4f61e62349833b0b7,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_worst_case_k16_s2_56715ba68132,sensitivity_refined_worst_case,16,2,56715ba681323d4ef5a0033e26f873539d7e23071898c35d61d54d30bcd559e7,0ae8056a84734ae6fbd9b31f52753434b9f651654cc3e39f32d09f5b2f85a13f,,executed_sparse_signal_unitary,14,2,2,2,2,2547.9478915541195,5095.895783108239,1166,712,488,16,1.5987211554602254e-14,1.6209256159527282e-14,6.23945339839338e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,47777f5675c00439f454bb3728e8b06d0209e5575a189147cd78ba24917a56ce,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,balanced_magnitude,16,3,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,973bc3475494e9622b26c520601158ccd1de57900057965da53d55feeafa5b8d,,executed_sparse_signal_unitary,16,3,3,3,3,2573.8603705575156,7721.581111672547,3981,2659,1674,24,3.7144798449462463e-13,3.713022724662119e-13,7.194245199571014e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,6648e88df7fac5949bc11c9c475667bcf37535e68ea1bf615c8b657822adb208,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__leverage_weighted_k16_s3_ced7bbc0e4b5,leverage_weighted,16,3,ced7bbc0e4b5847954de2b0d11b0279a565b7fb94a295abdc9041faf706ab02f,5b60f700fb61efd9c6de9f07c04a83cb7f4c168b43815d534bb30902beabde14,,executed_sparse_signal_unitary,16,3,3,3,3,2573.8603705575156,7721.581111672547,3976,2654,1674,24,1.8305281565434762e-13,1.8311227104398905e-13,7.582823258189819e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,7f7edae577f4c4975101601ddf5627081b39ad622ce37f870b6c42f295c33f41,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__random_objective_feasible_k16_s3_r00_6f11143f3c29,random_objective_feasible,16,3,6f11143f3c29643d7719a592833cc0305e98aeeaa21f4101731d5a841786366f,2d68354a2cae2ccf5ca2194a1a3261d356a4f1a14a9a9199a8cd6aa7c8bd63ce,0.0,executed_sparse_signal_unitary,16,3,3,3,3,2573.8603705575156,7721.581111672547,3980,2658,1674,24,4.407917930299219e-13,4.4028195232662403e-13,7.993605777301127e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,dc8e8e8a271bf6c2d62c12b8c49489f0d4a7bbd28a9b4b3406f0152226b1d5c6,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k16_s3_8861db1a2c2d,sensitivity_initial_mean,16,3,8861db1a2c2d9de64a6a9e6dd361fe35eee7f9eb4144c3fe30f40fabec698de9,6ec3890d108f54e7af843a46eeb6a723e878f01cfbfe8128a947d35c00072af1,,executed_sparse_signal_unitary,16,3,3,3,3,2573.8603705575156,7721.581111672547,4252,3050,1875,24,3.71257904062987e-13,3.713131161639231e-13,1.638689184346731e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,a99a515c4bb3d82ae7bb525ff60f311602f874dd7050cc697566083c9f124276,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_worst_case_k16_s3_caca4959cfed,sensitivity_initial_worst_case,16,3,caca4959cfed04e45c93d7ac80c01a952f15b39df76cef05880a22bcdbe9cd81,edb6956fad94522de1b7dc0d92231be45c24e757088fb61c2dea59818f0d3e76,,executed_sparse_signal_unitary,16,3,3,3,3,2573.8603705575156,7721.581111672547,4949,3848,2279,24,1.102337963531193e-13,1.102380666508066e-13,3.098632461728812e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,d5b7d6cb1d4c1dacab3b326cfc058e1987ecf74b28c033204b3f0b90d1c4c2ab,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k16_s3_8cb3ea23b983,sensitivity_refined_mean,16,3,8cb3ea23b983128afd0cf47a5815a8b06a2e9950e25f2d0afc37ae1a0ca91122,639d2306c28c648239267f3d76df6e88ac18ba5bca8b331e118a84a600430410,,executed_sparse_signal_unitary,16,3,3,3,3,2573.8603705575156,7721.581111672547,3510,2319,1520,24,3.245077342110898e-13,3.2465619920488963e-13,7.860379014346108e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,11bdc6c9bbed84e6b6a91997605195d81b6ea36fc5a60ecffd90e4915884c8ef,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_worst_case_k16_s3_1cd5ec4bac60,sensitivity_refined_worst_case,16,3,1cd5ec4bac60d21668563bb8341a0853d61cd503a34b8022deb9c7c3d680d696,84036fba4898ed0744c45e022410756d0188cd8cc444ce035e39f34c79d77527,,executed_sparse_signal_unitary,16,3,3,3,3,2573.8603705575156,7721.581111672547,3978,2655,1674,24,3.7070346792233977e-13,3.698638995924773e-13,6.683542608243442e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,19ff6383badb6e4e9c854a9c6e2906d87e333f6a7ed81528210ca79701c4bb81,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k16_s4_69021c5a67d5,balanced_magnitude,16,4,69021c5a67d5d4a2dd4105749147d83546835ae4372d0c84f2546500d0d113b2,7b1d653852931e2976c41f55cfe04c5bb7393bb663c22b46f1d31b57542b2824,,executed_sparse_signal_unitary,16,3,4,4,4,2573.8603705575156,10295.441482230062,5225,3491,2214,32,3.329628239789884e-13,3.3298364066070013e-13,9.64783808399261e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,dbb7578287f85c4b7e9a8bab0dbd534afaebd6584f730e6a6eefd2a94f054ab9,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__leverage_weighted_k16_s4_43172aa4d71f,leverage_weighted,16,4,43172aa4d71f22740b396030c4c44bdf95af907c4f215f89221bc3facf6d7628,3f7ce09f7d130a362e19b1af1ac99dc4d4c8c11934a38bd15ac65817a50a5594,,executed_sparse_signal_unitary,16,3,4,4,4,2573.8603705575156,10295.441482230062,4826,3204,2078,32,6.346312364513551e-13,6.347700143294334e-13,9.992007221626409e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,a777cd50db6a66254e85936b6105cecdd9d5f56edc47babf23cd71b4237eaec5,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k16_s4_ec63409ac8d8,sensitivity_initial_mean,16,4,ec63409ac8d8114a01ef2a804a1a732d2b45bcdc0b387df9249807f94dc96925,f7bee16c0d1b0d441950cf2efa08ec63f8828a8776e8085acec66e61a2b47bc5,,executed_sparse_signal_unitary,16,4,4,4,4,2573.8603705575156,10295.441482230062,5284,3533,2230,32,4.573062299297456e-13,4.575530977648085e-13,9.15933995315754e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,2b7e5b316c19fa5c32578186acd8707ebc8d9794ce732f09dd59c6024d95c352,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_worst_case_k16_s4_4da04c805245,sensitivity_initial_worst_case,16,4,4da04c805245ee1f524518364c24c38232e898478957e1e42e6081e0a3e55771,58bbf94038ce89539843b9661ab14c0bde1a21a08178d1f5f4ee2e1bec78cc48,,executed_sparse_signal_unitary,16,4,4,4,4,2573.8603705575156,10295.441482230062,5282,3533,2230,32,4.0506487053448836e-13,4.043987367197133e-13,8.970602038971266e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9553b1ca76e17ddb639ef294c6a581b48ba2602d2cca2b17a95e867de653a575,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k16_s4_f5df2ddd2558,sensitivity_refined_mean,16,4,f5df2ddd255826ed72852a04606199ecf07eab6fcd6a777fd58ad007ce0a9c2a,1dccee943c8e53a26d0c9988a214a5f43e01ee4d3c188848acecbc2e4301e3e8,,executed_sparse_signal_unitary,16,3,3,3,3,2573.8603705575156,7721.581111672547,3985,2662,1674,24,3.2525745403336797e-13,3.2543584833156873e-13,7.66053886991358e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,805d4ecad2d4d6213ea0f2070806acdccf103275722cbbbfdd956bfe6c3ddde4,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_worst_case_k16_s4_55f5f0f126da,sensitivity_refined_worst_case,16,4,55f5f0f126daf1cf223e5bdb7e478e3bd043d59ccfe6d39750f7e54f26a7dee3,ef89e07baed3aedba3413da808f36c7aba8e1738d3f97f508fc774e895e6f9ec,,executed_sparse_signal_unitary,16,3,3,3,3,2573.8603705575156,7721.581111672547,3974,2652,1674,24,3.926135880247099e-13,3.923901730608624e-13,7.316369732279783e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,99b4ee85a42b48275788ec7e36de8ec405e186edd24f61613be9408b0c1b3d1a,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k16_s6_69021c5a67d5,balanced_magnitude,16,6,69021c5a67d5d4a2dd4105749147d83546835ae4372d0c84f2546500d0d113b2,7b1d653852931e2976c41f55cfe04c5bb7393bb663c22b46f1d31b57542b2824,,executed_sparse_signal_unitary,16,3,4,4,4,2573.8603705575156,10295.441482230062,5225,3491,2214,32,3.329628239789884e-13,3.3298364066070013e-13,9.64783808399261e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,dbb7578287f85c4b7e9a8bab0dbd534afaebd6584f730e6a6eefd2a94f054ab9,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__leverage_weighted_k16_s6_117ffddec7a4,leverage_weighted,16,6,117ffddec7a495e888a311647ac495679727c666bc833e35104f3f24e54549c9,a55632de7b07d4a8193414d76ffca4b5b8bf4021579f8ee940a59cc22dda64fb,,executed_sparse_signal_unitary,16,3,5,5,5,2573.8603705575156,12869.301852787576,18811,13792,7936,40,4.839739720097215e-13,4.844180612195714e-13,3.7148062403957743e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,3a9f4ada8f06189007626c7e37bb18f7f9aa934a4f4b1792c84f5e989136e5dd,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k16_s6_be5cf589d13f,sensitivity_initial_mean,16,6,be5cf589d13f26a1d05885ea0ea40f671fe02296dfb0eecf6ec9b9f328173386,8ab8d0e8aa9ceb7cf22572436e2b7cd1ce04c35fa55a8853065bd2511841d4e0,,executed_sparse_signal_unitary,16,4,6,6,6,2573.8603705575156,15443.162223345094,19089,13059,7746,48,6.874223412722813e-13,6.874084634844735e-13,7.43849426498855e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,d4e21047d8bb7f151509f2e4fed98e6b8b724b1da14f337234a8d2e6ccad1329,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_worst_case_k16_s6_300e48a1ae28,sensitivity_initial_worst_case,16,6,300e48a1ae28a70c32cdb9565eb1e07beb0769c6518bb593f447922c08ba6bc7,2e6bb2f7e8baa224003f9658733751e660687ffebe07238d34a089460adc0813,,executed_sparse_signal_unitary,16,3,6,6,6,2573.8603705575156,15443.162223345094,19781,13577,8056,48,3.9969416665286417e-13,4.0047132277010183e-13,6.639133687258436e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,09ef926d4ce37ae9b06475ad4f4fbf8aafcece1ecaed1482452822cb956ba442,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k16_s6_4ecd0385f341,sensitivity_refined_mean,16,6,4ecd0385f3417167560507d16a0b11cb8a27782f8583c5f66e45f1ead78fe6a9,ec85028ecb3ca9fa98b902e6cbf8e0fe82c3d2b7ae58838937353693ad86981f,,executed_sparse_signal_unitary,16,3,6,6,6,2547.9478915541195,15287.687349324717,21747,15025,8747,48,8.188172362366687e-13,8.200107259881406e-13,5.684341886080803e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,b4bfde31bb8a25663fd852a6f9b219bee95010f6a6d511762c2c43917a8dab7e,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_worst_case_k16_s6_e7112c9130b9,sensitivity_refined_worst_case,16,6,e7112c9130b9e0d6a2c57168605018187676ec2bd3d5f9944f8a8ca1b3681079,f31df38b4e30e4b08a69a66168772d9adf1c54205b595be2d88d728205ac1eaf,,executed_sparse_signal_unitary,16,4,5,5,5,2573.8603705575156,12869.301852787576,18147,12533,7298,40,5.72857733471821e-13,5.725350749052893e-13,6.661338147750939e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,f863c94d57146fc742357bfe00d85da7287d4d02104800cf948ecc56d259722d,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k16_s8_69021c5a67d5,balanced_magnitude,16,8,69021c5a67d5d4a2dd4105749147d83546835ae4372d0c84f2546500d0d113b2,7b1d653852931e2976c41f55cfe04c5bb7393bb663c22b46f1d31b57542b2824,,executed_sparse_signal_unitary,16,3,4,4,4,2573.8603705575156,10295.441482230062,5225,3491,2214,32,3.329628239789884e-13,3.3298364066070013e-13,9.64783808399261e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,dbb7578287f85c4b7e9a8bab0dbd534afaebd6584f730e6a6eefd2a94f054ab9,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__leverage_weighted_k16_s8_117ffddec7a4,leverage_weighted,16,8,117ffddec7a495e888a311647ac495679727c666bc833e35104f3f24e54549c9,a55632de7b07d4a8193414d76ffca4b5b8bf4021579f8ee940a59cc22dda64fb,,executed_sparse_signal_unitary,16,3,5,5,5,2573.8603705575156,12869.301852787576,18811,13792,7936,40,4.839739720097215e-13,4.844180612195714e-13,3.7148062403957743e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,3a9f4ada8f06189007626c7e37bb18f7f9aa934a4f4b1792c84f5e989136e5dd,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k16_s8_be5cf589d13f,sensitivity_initial_mean,16,8,be5cf589d13f26a1d05885ea0ea40f671fe02296dfb0eecf6ec9b9f328173386,8ab8d0e8aa9ceb7cf22572436e2b7cd1ce04c35fa55a8853065bd2511841d4e0,,executed_sparse_signal_unitary,16,4,6,6,6,2573.8603705575156,15443.162223345094,19089,13059,7746,48,6.874223412722813e-13,6.874084634844735e-13,7.43849426498855e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,d4e21047d8bb7f151509f2e4fed98e6b8b724b1da14f337234a8d2e6ccad1329,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_worst_case_k16_s8_300e48a1ae28,sensitivity_initial_worst_case,16,8,300e48a1ae28a70c32cdb9565eb1e07beb0769c6518bb593f447922c08ba6bc7,2e6bb2f7e8baa224003f9658733751e660687ffebe07238d34a089460adc0813,,executed_sparse_signal_unitary,16,3,6,6,6,2573.8603705575156,15443.162223345094,19781,13577,8056,48,3.9969416665286417e-13,4.0047132277010183e-13,6.639133687258436e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,09ef926d4ce37ae9b06475ad4f4fbf8aafcece1ecaed1482452822cb956ba442,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k16_s8_4ecd0385f341,sensitivity_refined_mean,16,8,4ecd0385f3417167560507d16a0b11cb8a27782f8583c5f66e45f1ead78fe6a9,ec85028ecb3ca9fa98b902e6cbf8e0fe82c3d2b7ae58838937353693ad86981f,,executed_sparse_signal_unitary,16,3,6,6,6,2547.9478915541195,15287.687349324717,21747,15025,8747,48,8.188172362366687e-13,8.200107259881406e-13,5.684341886080803e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,b4bfde31bb8a25663fd852a6f9b219bee95010f6a6d511762c2c43917a8dab7e,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_worst_case_k16_s8_e7112c9130b9,sensitivity_refined_worst_case,16,8,e7112c9130b9e0d6a2c57168605018187676ec2bd3d5f9944f8a8ca1b3681079,f31df38b4e30e4b08a69a66168772d9adf1c54205b595be2d88d728205ac1eaf,,executed_sparse_signal_unitary,16,4,5,5,5,2573.8603705575156,12869.301852787576,18147,12533,7298,40,5.72857733471821e-13,5.725350749052893e-13,6.661338147750939e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,f863c94d57146fc742357bfe00d85da7287d4d02104800cf948ecc56d259722d,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k24_s2_61bd2e6ddf91,balanced_magnitude,24,2,61bd2e6ddf91886acfad3625c07d7f5fc32badb9d3b2aa45d8ae2950b9741768,2fe5f191c0a7b64249cc85a1840061ccb839b4f5db505b59a9f1d6bdada689f9,,executed_sparse_signal_unitary,14,2,2,2,2,2573.8603705575156,5147.720741115031,1170,714,488,16,2.71902805725664e-13,2.7196754134231917e-13,6.350475700855895e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,502238f5b3675fe0a7c57495a5449c69f9dd16c187ebae24c396ce97a0618361,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__leverage_weighted_k24_s2_61bd2e6ddf91,leverage_weighted,24,2,61bd2e6ddf91886acfad3625c07d7f5fc32badb9d3b2aa45d8ae2950b9741768,2fe5f191c0a7b64249cc85a1840061ccb839b4f5db505b59a9f1d6bdada689f9,,executed_sparse_signal_unitary,14,2,2,2,2,2573.8603705575156,5147.720741115031,1170,714,488,16,2.71902805725664e-13,2.7196754134231917e-13,6.350475700855895e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,502238f5b3675fe0a7c57495a5449c69f9dd16c187ebae24c396ce97a0618361,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k24_s2_156a03640835,sensitivity_initial_mean,24,2,156a03640835b1d6da9038ee2224e50f523df59a5803e35b56b9b031495519d1,b373c419151aae25c6a972bca1de41a965719d0a4a5a9fababaeb0ebb50484ed,,executed_sparse_signal_unitary,13,2,2,2,2,2573.8603705575156,5147.720741115031,1162,708,486,16,9.307517932089104e-14,9.335469557182685e-14,6.38378239159465e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,4e4d3a6b22e4db8391da842b765fee949ff5f5437ae5055e1807adfe5f088431,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_worst_case_k24_s2_596b33db2a14,sensitivity_initial_worst_case,24,2,596b33db2a143194204c880b4b5c709933981397469f4136c1b052c9e32d4bf0,3f18edaf2ab75223ef5f4950ad61f5684705834209a44487bb152f6a7f7a8e34,,executed_sparse_signal_unitary,14,2,2,2,2,2547.9478915541195,5095.895783108239,1170,714,488,16,1.9902154878934835e-14,1.996248489028609e-14,6.3726801613484e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,a8156c5290279042da0ef8e398beabf8df3a7b5a3c0aab678a133c2e6d336986,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_mean_k24_s2_c3744ce5b3bb,sensitivity_refined_mean,24,2,c3744ce5b3bb9fbf879417b4a32f86c8e6e4b74053d85d58c44749224c5a4663,dd2a68f15e4867e2d2638a2861f8ceea1d906cb02ff0eecf65e6bea5c936205e,,executed_sparse_signal_unitary,13,2,2,2,2,2573.8603705575156,5147.720741115031,1266,830,549,16,5.39777070495593e-14,5.4667681595945706e-14,9.314771176605065e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,b4c8691323009139add385f84270265644f1c729e13b84b4f61e62349833b0b7,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_refined_worst_case_k24_s2_56715ba68132,sensitivity_refined_worst_case,24,2,56715ba681323d4ef5a0033e26f873539d7e23071898c35d61d54d30bcd559e7,0ae8056a84734ae6fbd9b31f52753434b9f651654cc3e39f32d09f5b2f85a13f,,executed_sparse_signal_unitary,14,2,2,2,2,2547.9478915541195,5095.895783108239,1166,712,488,16,1.5987211554602254e-14,1.6209256159527282e-14,6.23945339839338e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,47777f5675c00439f454bb3728e8b06d0209e5575a189147cd78ba24917a56ce,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__balanced_magnitude_k24_s3_3058774921d0,balanced_magnitude,24,3,3058774921d0d7f1f1934edb2f9f540bfb3910515f40e560a137bbf613a92f40,7651be409a711ff1d92caddad78ff61579be426b1afd28b855796819653ef424,,executed_sparse_signal_unitary,20,3,3,3,3,2573.8603705575156,7721.581111672547,3980,2657,1674,24,5.80755913187987e-13,5.810092470046655e-13,7.66053886991358e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,c7de45076d953de9543c8a716e4f455fac7fda7ab71b1c0ce40d0ddfef5496da,completed,,resources,resources,False,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__leverage_weighted_k24_s3_3058774921d0,leverage_weighted,24,3,3058774921d0d7f1f1934edb2f9f540bfb3910515f40e560a137bbf613a92f40,7651be409a711ff1d92caddad78ff61579be426b1afd28b855796819653ef424,,executed_sparse_signal_unitary,20,3,3,3,3,2573.8603705575156,7721.581111672547,3980,2657,1674,24,5.80755913187987e-13,5.810092470046655e-13,7.66053886991358e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,c7de45076d953de9543c8a716e4f455fac7fda7ab71b1c0ce40d0ddfef5496da,completed,,resources,resources,True,,
ieee57_eval_seed_57104_block_8x8,ieee57,ieee57_eval_seed_57104_block_8x8__sensitivity_initial_mean_k24_s3_58c1ea0fcb34,sensitivity_initial_mean,24,3,58c1ea0fcb34c3f04f3663260bb3b04eff8defafa9da38727f0efe935b3fb439,0fe497f56551804753fae66a8f5b360819cb315244fc18fefb00abf076a27ed2,,executed_sparse_signal_unitary,20,3,3,3,3,2573.8603705575156,7721.581111672547,3971,2651,1674,24,3.579359031391505e-13,3.574918139293004e-13,7.349676423018536e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,ac54190145f5b199190351754f39a10d1e6bd4177a31e2170b5ea0d16f7be587,completed,,resources,resources,False,,
