bootstrap_sample,instance_count,median_paired_difference_sensitivity_minus_magnitude,resampling_unit,bootstrap_seed
7125,15,-0.22946696899122998,instance,8675309
7126,15,-0.2659696180787886,instance,8675309
7127,15,-0.2659696180787886,instance,8675309
7128,15,-0.127918925273331,instance,8675309
7129,15,-0.127918925273331,instance,8675309
7130,15,-0.2659696180787886,instance,8675309
7131,15,-0.2659696180787886,instance,8675309
7132,15,-0.2659696180787886,instance,8675309
7133,15,-0.1515999042352149,instance,8675309
7134,15,-0.17884318399519528,instance,8675309
7135,15,-0.2673352773955874,instance,8675309
7136,15,-0.2859756630598773,instance,8675309
7137,15,-0.2673352773955874,instance,8675309
7138,15,-0.2673352773955874,instance,8675309
7139,15,-0.2659696180787886,instance,8675309
7140,15,-0.2977248373379707,instance,8675309
7141,15,-0.22946696899122998,instance,8675309
7142,15,-0.17884318399519528,instance,8675309
7143,15,-0.2673352773955874,instance,8675309
7144,15,-0.2977248373379707,instance,8675309
7145,15,-0.17884318399519528,instance,8675309
7146,15,-0.17884318399519528,instance,8675309
7147,15,-0.2859756630598773,instance,8675309
7148,15,-0.2859756630598773,instance,8675309
7149,15,-0.17884318399519528,instance,8675309
7150,15,-0.3156277947922177,instance,8675309
7151,15,-0.2659696180787886,instance,8675309
7152,15,-0.22946696899122998,instance,8675309
7153,15,-0.2659696180787886,instance,8675309
7154,15,-0.2859756630598773,instance,8675309
7155,15,-0.2659696180787886,instance,8675309
7156,15,-0.06167886880346568,instance,8675309
7157,15,-0.2673352773955874,instance,8675309
7158,15,-0.2673352773955874,instance,8675309
7159,15,-0.2659696180787886,instance,8675309
7160,15,-0.2977248373379707,instance,8675309
7161,15,-0.2659696180787886,instance,8675309
7162,15,-0.22946696899122998,instance,8675309
7163,15,-0.2859756630598773,instance,8675309
7164,15,-0.22946696899122998,instance,8675309
7165,15,-0.22946696899122998,instance,8675309
7166,15,-0.2659696180787886,instance,8675309
7167,15,-0.17884318399519528,instance,8675309
7168,15,-0.17884318399519528,instance,8675309
7169,15,-0.22946696899122998,instance,8675309
7170,15,-0.2659696180787886,instance,8675309
7171,15,-0.2659696180787886,instance,8675309
7172,15,-0.2659696180787886,instance,8675309
7173,15,-0.2859756630598773,instance,8675309
7174,15,-0.2673352773955874,instance,8675309
7175,15,-0.2659696180787886,instance,8675309
7176,15,-0.2673352773955874,instance,8675309
7177,15,-0.2659696180787886,instance,8675309
7178,15,-0.22946696899122998,instance,8675309
7179,15,-0.2659696180787886,instance,8675309
7180,15,-0.1515999042352149,instance,8675309
7181,15,-0.2977248373379707,instance,8675309
7182,15,-0.2859756630598773,instance,8675309
7183,15,-0.2659696180787886,instance,8675309
7184,15,-0.22946696899122998,instance,8675309
7185,15,-0.2659696180787886,instance,8675309
7186,15,-0.2673352773955874,instance,8675309
7187,15,-0.2659696180787886,instance,8675309
7188,15,-0.1515999042352149,instance,8675309
7189,15,-0.1515999042352149,instance,8675309
7190,15,-0.2673352773955874,instance,8675309
7191,15,-0.17884318399519528,instance,8675309
7192,15,-0.1515999042352149,instance,8675309
7193,15,-0.2659696180787886,instance,8675309
7194,15,-0.2673352773955874,instance,8675309
7195,15,-0.3156277947922177,instance,8675309
7196,15,-0.1515999042352149,instance,8675309
7197,15,-0.2859756630598773,instance,8675309
7198,15,-0.2659696180787886,instance,8675309
7199,15,-0.2859756630598773,instance,8675309
7200,15,-0.127918925273331,instance,8675309
7201,15,-0.2659696180787886,instance,8675309
7202,15,-0.2859756630598773,instance,8675309
7203,15,-0.2659696180787886,instance,8675309
7204,15,-0.2659696180787886,instance,8675309
7205,15,-0.2673352773955874,instance,8675309
7206,15,-0.2859756630598773,instance,8675309
7207,15,-0.2659696180787886,instance,8675309
7208,15,-0.22946696899122998,instance,8675309
7209,15,-0.2659696180787886,instance,8675309
7210,15,-0.22946696899122998,instance,8675309
7211,15,-0.1515999042352149,instance,8675309
7212,15,-0.06167886880346568,instance,8675309
7213,15,-0.22946696899122998,instance,8675309
7214,15,-0.2659696180787886,instance,8675309
7215,15,-0.2673352773955874,instance,8675309
7216,15,-0.17884318399519528,instance,8675309
7217,15,-0.2659696180787886,instance,8675309
7218,15,-0.17884318399519528,instance,8675309
7219,15,-0.17884318399519528,instance,8675309
7220,15,-0.2673352773955874,instance,8675309
7221,15,-0.17884318399519528,instance,8675309
7222,15,-0.2977248373379707,instance,8675309
7223,15,-0.2673352773955874,instance,8675309
7224,15,-0.2659696180787886,instance,8675309
7225,15,-0.2859756630598773,instance,8675309
7226,15,-0.17884318399519528,instance,8675309
7227,15,-0.2673352773955874,instance,8675309
7228,15,-0.17884318399519528,instance,8675309
7229,15,-0.22946696899122998,instance,8675309
7230,15,-0.2659696180787886,instance,8675309
7231,15,-0.22946696899122998,instance,8675309
7232,15,-0.2859756630598773,instance,8675309
7233,15,-0.22946696899122998,instance,8675309
7234,15,-0.2659696180787886,instance,8675309
7235,15,-0.3156277947922177,instance,8675309
7236,15,-0.2859756630598773,instance,8675309
7237,15,-0.2659696180787886,instance,8675309
7238,15,-0.22946696899122998,instance,8675309
7239,15,-0.17884318399519528,instance,8675309
7240,15,-0.22946696899122998,instance,8675309
7241,15,-0.17884318399519528,instance,8675309
7242,15,-0.1515999042352149,instance,8675309
7243,15,-0.2659696180787886,instance,8675309
7244,15,-0.1515999042352149,instance,8675309
7245,15,-0.1515999042352149,instance,8675309
7246,15,-0.22946696899122998,instance,8675309
7247,15,-0.2673352773955874,instance,8675309
7248,15,-0.1515999042352149,instance,8675309
7249,15,-0.2659696180787886,instance,8675309
7250,15,-0.22946696899122998,instance,8675309
7251,15,-0.22946696899122998,instance,8675309
7252,15,-0.2977248373379707,instance,8675309
7253,15,-0.2659696180787886,instance,8675309
7254,15,-0.2859756630598773,instance,8675309
7255,15,-0.2659696180787886,instance,8675309
7256,15,-0.2659696180787886,instance,8675309
7257,15,-0.17884318399519528,instance,8675309
7258,15,-0.17884318399519528,instance,8675309
7259,15,-0.2859756630598773,instance,8675309
7260,15,-0.2659696180787886,instance,8675309
7261,15,-0.22946696899122998,instance,8675309
7262,15,-0.1515999042352149,instance,8675309
7263,15,-0.2659696180787886,instance,8675309
7264,15,-0.22946696899122998,instance,8675309
7265,15,-0.2977248373379707,instance,8675309
7266,15,-0.2859756630598773,instance,8675309
7267,15,-0.17884318399519528,instance,8675309
7268,15,-0.22946696899122998,instance,8675309
7269,15,-0.2659696180787886,instance,8675309
7270,15,-0.17884318399519528,instance,8675309
7271,15,-0.22946696899122998,instance,8675309
7272,15,-0.2673352773955874,instance,8675309
7273,15,-0.2659696180787886,instance,8675309
7274,15,-0.2659696180787886,instance,8675309
7275,15,-0.17884318399519528,instance,8675309
7276,15,-0.2859756630598773,instance,8675309
7277,15,-0.2859756630598773,instance,8675309
7278,15,-0.2859756630598773,instance,8675309
7279,15,-0.2673352773955874,instance,8675309
7280,15,-0.2673352773955874,instance,8675309
7281,15,-0.22946696899122998,instance,8675309
7282,15,-0.22946696899122998,instance,8675309
7283,15,-0.3156277947922177,instance,8675309
7284,15,-0.2659696180787886,instance,8675309
7285,15,-0.22946696899122998,instance,8675309
7286,15,-0.17884318399519528,instance,8675309
7287,15,-0.22946696899122998,instance,8675309
7288,15,-0.2659696180787886,instance,8675309
7289,15,-0.2673352773955874,instance,8675309
7290,15,-0.17884318399519528,instance,8675309
7291,15,-0.2659696180787886,instance,8675309
7292,15,-0.22946696899122998,instance,8675309
7293,15,-0.2977248373379707,instance,8675309
7294,15,-0.17884318399519528,instance,8675309
7295,15,-0.2659696180787886,instance,8675309
7296,15,-0.2659696180787886,instance,8675309
7297,15,-0.22946696899122998,instance,8675309
7298,15,-0.22946696899122998,instance,8675309
7299,15,-0.3156277947922177,instance,8675309
7300,15,-0.2859756630598773,instance,8675309
7301,15,-0.2673352773955874,instance,8675309
7302,15,-0.2659696180787886,instance,8675309
7303,15,-0.2859756630598773,instance,8675309
7304,15,-0.22946696899122998,instance,8675309
7305,15,-0.17884318399519528,instance,8675309
7306,15,-0.22946696899122998,instance,8675309
7307,15,-0.2659696180787886,instance,8675309
7308,15,-0.2977248373379707,instance,8675309
7309,15,-0.2977248373379707,instance,8675309
7310,15,-0.22946696899122998,instance,8675309
7311,15,-0.2673352773955874,instance,8675309
7312,15,-0.22946696899122998,instance,8675309
7313,15,-0.17884318399519528,instance,8675309
7314,15,-0.2673352773955874,instance,8675309
7315,15,-0.2659696180787886,instance,8675309
7316,15,-0.2673352773955874,instance,8675309
7317,15,-0.1515999042352149,instance,8675309
7318,15,-0.2859756630598773,instance,8675309
7319,15,-0.17884318399519528,instance,8675309
7320,15,-0.2977248373379707,instance,8675309
7321,15,-0.22946696899122998,instance,8675309
7322,15,-0.22946696899122998,instance,8675309
7323,15,-0.2673352773955874,instance,8675309
7324,15,-0.17884318399519528,instance,8675309
7325,15,-0.2673352773955874,instance,8675309
7326,15,-0.22946696899122998,instance,8675309
7327,15,-0.22946696899122998,instance,8675309
7328,15,-0.2859756630598773,instance,8675309
7329,15,-0.2859756630598773,instance,8675309
7330,15,-0.2977248373379707,instance,8675309
7331,15,-0.22946696899122998,instance,8675309
7332,15,-0.2659696180787886,instance,8675309
7333,15,-0.2659696180787886,instance,8675309
7334,15,-0.2659696180787886,instance,8675309
7335,15,-0.22946696899122998,instance,8675309
7336,15,-0.2673352773955874,instance,8675309
7337,15,-0.1515999042352149,instance,8675309
7338,15,-0.2659696180787886,instance,8675309
7339,15,-0.127918925273331,instance,8675309
7340,15,-0.2659696180787886,instance,8675309
7341,15,-0.17884318399519528,instance,8675309
7342,15,-0.2659696180787886,instance,8675309
7343,15,-0.127918925273331,instance,8675309
7344,15,-0.2659696180787886,instance,8675309
7345,15,-0.2977248373379707,instance,8675309
7346,15,-0.2673352773955874,instance,8675309
7347,15,-0.2659696180787886,instance,8675309
7348,15,-0.17884318399519528,instance,8675309
7349,15,-0.2859756630598773,instance,8675309
7350,15,-0.22946696899122998,instance,8675309
7351,15,-0.17884318399519528,instance,8675309
7352,15,-0.17884318399519528,instance,8675309
7353,15,-0.17884318399519528,instance,8675309
7354,15,-0.2673352773955874,instance,8675309
7355,15,-0.22946696899122998,instance,8675309
7356,15,-0.1515999042352149,instance,8675309
7357,15,-0.2659696180787886,instance,8675309
7358,15,-0.22946696899122998,instance,8675309
7359,15,-0.22946696899122998,instance,8675309
7360,15,-0.22946696899122998,instance,8675309
7361,15,-0.22946696899122998,instance,8675309
7362,15,-0.17884318399519528,instance,8675309
7363,15,-0.17884318399519528,instance,8675309
7364,15,-0.2659696180787886,instance,8675309
7365,15,-0.2659696180787886,instance,8675309
7366,15,-0.22946696899122998,instance,8675309
7367,15,-0.22946696899122998,instance,8675309
7368,15,-0.1515999042352149,instance,8675309
7369,15,-0.2659696180787886,instance,8675309
7370,15,-0.2859756630598773,instance,8675309
7371,15,-0.17884318399519528,instance,8675309
7372,15,-0.17884318399519528,instance,8675309
7373,15,-0.1515999042352149,instance,8675309
7374,15,-0.1515999042352149,instance,8675309
7375,15,-0.2659696180787886,instance,8675309
7376,15,-0.2659696180787886,instance,8675309
7377,15,-0.22946696899122998,instance,8675309
7378,15,-0.2859756630598773,instance,8675309
7379,15,-0.1515999042352149,instance,8675309
7380,15,-0.127918925273331,instance,8675309
7381,15,-0.17884318399519528,instance,8675309
7382,15,-0.22946696899122998,instance,8675309
7383,15,-0.2977248373379707,instance,8675309
7384,15,-0.22946696899122998,instance,8675309
7385,15,-0.2859756630598773,instance,8675309
7386,15,-0.17884318399519528,instance,8675309
7387,15,-0.127918925273331,instance,8675309
7388,15,-0.17884318399519528,instance,8675309
7389,15,-0.2659696180787886,instance,8675309
7390,15,-0.22946696899122998,instance,8675309
7391,15,-0.17884318399519528,instance,8675309
7392,15,-0.22946696899122998,instance,8675309
7393,15,-0.3156277947922177,instance,8675309
7394,15,-0.2977248373379707,instance,8675309
7395,15,-0.06167886880346568,instance,8675309
7396,15,-0.2673352773955874,instance,8675309
7397,15,-0.2673352773955874,instance,8675309
7398,15,-0.2859756630598773,instance,8675309
7399,15,-0.22946696899122998,instance,8675309
7400,15,-0.22946696899122998,instance,8675309
7401,15,-0.2659696180787886,instance,8675309
7402,15,-0.17884318399519528,instance,8675309
7403,15,-0.2673352773955874,instance,8675309
7404,15,-0.2673352773955874,instance,8675309
7405,15,-0.2859756630598773,instance,8675309
7406,15,-0.2859756630598773,instance,8675309
7407,15,-0.22946696899122998,instance,8675309
7408,15,-0.2673352773955874,instance,8675309
7409,15,-0.17884318399519528,instance,8675309
7410,15,-0.2659696180787886,instance,8675309
7411,15,-0.17884318399519528,instance,8675309
7412,15,-0.2673352773955874,instance,8675309
7413,15,-0.2673352773955874,instance,8675309
7414,15,-0.2673352773955874,instance,8675309
7415,15,-0.2859756630598773,instance,8675309
7416,15,-0.22946696899122998,instance,8675309
7417,15,-0.3156277947922177,instance,8675309
7418,15,-0.2659696180787886,instance,8675309
7419,15,-0.1515999042352149,instance,8675309
7420,15,-0.2659696180787886,instance,8675309
7421,15,-0.2673352773955874,instance,8675309
7422,15,-0.22946696899122998,instance,8675309
7423,15,-0.22946696899122998,instance,8675309
7424,15,-0.1515999042352149,instance,8675309
7425,15,-0.2859756630598773,instance,8675309
7426,15,-0.2859756630598773,instance,8675309
7427,15,-0.2977248373379707,instance,8675309
7428,15,-0.17884318399519528,instance,8675309
7429,15,-0.22946696899122998,instance,8675309
7430,15,-0.3156277947922177,instance,8675309
7431,15,-0.2673352773955874,instance,8675309
7432,15,-0.22946696899122998,instance,8675309
7433,15,-0.22946696899122998,instance,8675309
7434,15,-0.1515999042352149,instance,8675309
7435,15,-0.2659696180787886,instance,8675309
7436,15,-0.127918925273331,instance,8675309
7437,15,-0.2977248373379707,instance,8675309
7438,15,-0.17884318399519528,instance,8675309
7439,15,-0.2977248373379707,instance,8675309
7440,15,-0.2659696180787886,instance,8675309
7441,15,-0.2673352773955874,instance,8675309
7442,15,-0.1515999042352149,instance,8675309
7443,15,-0.3156277947922177,instance,8675309
7444,15,-0.2659696180787886,instance,8675309
7445,15,-0.2659696180787886,instance,8675309
7446,15,-0.1515999042352149,instance,8675309
7447,15,-0.22946696899122998,instance,8675309
7448,15,-0.22946696899122998,instance,8675309
7449,15,-0.17884318399519528,instance,8675309
7450,15,-0.2977248373379707,instance,8675309
7451,15,-0.2859756630598773,instance,8675309
7452,15,-0.2659696180787886,instance,8675309
7453,15,-0.17884318399519528,instance,8675309
7454,15,-0.22946696899122998,instance,8675309
7455,15,-0.17884318399519528,instance,8675309
7456,15,-0.3156277947922177,instance,8675309
7457,15,-0.2659696180787886,instance,8675309
7458,15,-0.17884318399519528,instance,8675309
7459,15,-0.17884318399519528,instance,8675309
7460,15,-0.17884318399519528,instance,8675309
7461,15,-0.127918925273331,instance,8675309
7462,15,-0.2659696180787886,instance,8675309
7463,15,-0.22946696899122998,instance,8675309
7464,15,-0.1515999042352149,instance,8675309
7465,15,-0.2673352773955874,instance,8675309
7466,15,-0.17884318399519528,instance,8675309
7467,15,-0.2659696180787886,instance,8675309
7468,15,-0.2673352773955874,instance,8675309
7469,15,-0.127918925273331,instance,8675309
7470,15,-0.2673352773955874,instance,8675309
7471,15,-0.17884318399519528,instance,8675309
7472,15,-0.2673352773955874,instance,8675309
7473,15,-0.2859756630598773,instance,8675309
7474,15,-0.2977248373379707,instance,8675309
7475,15,-0.2859756630598773,instance,8675309
7476,15,-0.2659696180787886,instance,8675309
7477,15,-0.2673352773955874,instance,8675309
7478,15,-0.2673352773955874,instance,8675309
7479,15,-0.2859756630598773,instance,8675309
7480,15,-0.2659696180787886,instance,8675309
7481,15,-0.2859756630598773,instance,8675309
7482,15,-0.1515999042352149,instance,8675309
7483,15,-0.22946696899122998,instance,8675309
7484,15,-0.2659696180787886,instance,8675309
7485,15,-0.22946696899122998,instance,8675309
7486,15,-0.22946696899122998,instance,8675309
7487,15,-0.2673352773955874,instance,8675309
7488,15,-0.2673352773955874,instance,8675309
7489,15,-0.3156277947922177,instance,8675309
7490,15,-0.2859756630598773,instance,8675309
7491,15,-0.22946696899122998,instance,8675309
7492,15,-0.2859756630598773,instance,8675309
7493,15,-0.2859756630598773,instance,8675309
7494,15,-0.2859756630598773,instance,8675309
7495,15,-0.2673352773955874,instance,8675309
7496,15,-0.2659696180787886,instance,8675309
7497,15,-0.1515999042352149,instance,8675309
7498,15,-0.2659696180787886,instance,8675309
7499,15,-0.2977248373379707,instance,8675309
7500,15,-0.17884318399519528,instance,8675309
7501,15,-0.2673352773955874,instance,8675309
7502,15,-0.17884318399519528,instance,8675309
7503,15,-0.2659696180787886,instance,8675309
7504,15,-0.2673352773955874,instance,8675309
7505,15,-0.3156277947922177,instance,8675309
7506,15,-0.2673352773955874,instance,8675309
7507,15,-0.22946696899122998,instance,8675309
7508,15,-0.2673352773955874,instance,8675309
7509,15,-0.22946696899122998,instance,8675309
7510,15,-0.2659696180787886,instance,8675309
7511,15,-0.2673352773955874,instance,8675309
7512,15,-0.1515999042352149,instance,8675309
7513,15,-0.2659696180787886,instance,8675309
7514,15,-0.22946696899122998,instance,8675309
7515,15,-0.22946696899122998,instance,8675309
7516,15,-0.2673352773955874,instance,8675309
7517,15,-0.22946696899122998,instance,8675309
7518,15,-0.2673352773955874,instance,8675309
7519,15,-0.22946696899122998,instance,8675309
7520,15,-0.2673352773955874,instance,8675309
7521,15,-0.2659696180787886,instance,8675309
7522,15,-0.17884318399519528,instance,8675309
7523,15,-0.22946696899122998,instance,8675309
7524,15,-0.2659696180787886,instance,8675309
7525,15,-0.3156277947922177,instance,8675309
7526,15,-0.2659696180787886,instance,8675309
7527,15,-0.2659696180787886,instance,8675309
7528,15,-0.17884318399519528,instance,8675309
7529,15,-0.2673352773955874,instance,8675309
7530,15,-0.1515999042352149,instance,8675309
7531,15,-0.2659696180787886,instance,8675309
7532,15,-0.2659696180787886,instance,8675309
7533,15,-0.22946696899122998,instance,8675309
7534,15,-0.2977248373379707,instance,8675309
7535,15,-0.2659696180787886,instance,8675309
7536,15,-0.2977248373379707,instance,8675309
7537,15,-0.2659696180787886,instance,8675309
7538,15,-0.22946696899122998,instance,8675309
7539,15,-0.3156277947922177,instance,8675309
7540,15,-0.22946696899122998,instance,8675309
7541,15,-0.17884318399519528,instance,8675309
7542,15,-0.2859756630598773,instance,8675309
7543,15,-0.2977248373379707,instance,8675309
7544,15,-0.22946696899122998,instance,8675309
7545,15,-0.1515999042352149,instance,8675309
7546,15,-0.2673352773955874,instance,8675309
7547,15,-0.2673352773955874,instance,8675309
7548,15,-0.2659696180787886,instance,8675309
7549,15,-0.2659696180787886,instance,8675309
7550,15,-0.3156277947922177,instance,8675309
7551,15,-0.2673352773955874,instance,8675309
7552,15,-0.1515999042352149,instance,8675309
7553,15,-0.22946696899122998,instance,8675309
7554,15,-0.22946696899122998,instance,8675309
7555,15,-0.17884318399519528,instance,8675309
7556,15,-0.1515999042352149,instance,8675309
7557,15,-0.22946696899122998,instance,8675309
7558,15,-0.2659696180787886,instance,8675309
7559,15,-0.22946696899122998,instance,8675309
7560,15,-0.2859756630598773,instance,8675309
7561,15,-0.17884318399519528,instance,8675309
7562,15,-0.22946696899122998,instance,8675309
7563,15,-0.2859756630598773,instance,8675309
7564,15,-0.2659696180787886,instance,8675309
7565,15,-0.22946696899122998,instance,8675309
7566,15,-0.2977248373379707,instance,8675309
7567,15,-0.2659696180787886,instance,8675309
7568,15,-0.22946696899122998,instance,8675309
7569,15,-0.22946696899122998,instance,8675309
7570,15,-0.1515999042352149,instance,8675309
7571,15,-0.2659696180787886,instance,8675309
7572,15,-0.22946696899122998,instance,8675309
7573,15,-0.1515999042352149,instance,8675309
7574,15,-0.2659696180787886,instance,8675309
7575,15,-0.127918925273331,instance,8675309
7576,15,-0.17884318399519528,instance,8675309
7577,15,-0.2659696180787886,instance,8675309
7578,15,-0.2859756630598773,instance,8675309
7579,15,-0.22946696899122998,instance,8675309
7580,15,-0.2673352773955874,instance,8675309
7581,15,-0.22946696899122998,instance,8675309
7582,15,-0.22946696899122998,instance,8675309
7583,15,-0.2659696180787886,instance,8675309
7584,15,-0.17884318399519528,instance,8675309
7585,15,-0.2977248373379707,instance,8675309
7586,15,-0.2673352773955874,instance,8675309
7587,15,-0.2659696180787886,instance,8675309
7588,15,-0.22946696899122998,instance,8675309
7589,15,-0.2659696180787886,instance,8675309
7590,15,-0.22946696899122998,instance,8675309
7591,15,-0.2859756630598773,instance,8675309
7592,15,-0.127918925273331,instance,8675309
7593,15,-0.1515999042352149,instance,8675309
7594,15,-0.2659696180787886,instance,8675309
7595,15,-0.1515999042352149,instance,8675309
7596,15,-0.1515999042352149,instance,8675309
7597,15,-0.2673352773955874,instance,8675309
7598,15,-0.1515999042352149,instance,8675309
7599,15,-0.22946696899122998,instance,8675309
7600,15,-0.17884318399519528,instance,8675309
7601,15,-0.1515999042352149,instance,8675309
7602,15,-0.1515999042352149,instance,8675309
7603,15,-0.2673352773955874,instance,8675309
7604,15,-0.2673352773955874,instance,8675309
7605,15,-0.3156277947922177,instance,8675309
7606,15,-0.22946696899122998,instance,8675309
7607,15,-0.2659696180787886,instance,8675309
7608,15,-0.127918925273331,instance,8675309
7609,15,-0.2659696180787886,instance,8675309
7610,15,-0.2659696180787886,instance,8675309
7611,15,-0.1515999042352149,instance,8675309
7612,15,-0.22946696899122998,instance,8675309
7613,15,-0.2673352773955874,instance,8675309
7614,15,-0.2673352773955874,instance,8675309
7615,15,-0.2859756630598773,instance,8675309
7616,15,-0.2977248373379707,instance,8675309
7617,15,-0.2659696180787886,instance,8675309
7618,15,-0.22946696899122998,instance,8675309
7619,15,-0.22946696899122998,instance,8675309
7620,15,-0.17884318399519528,instance,8675309
7621,15,-0.3156277947922177,instance,8675309
7622,15,-0.22946696899122998,instance,8675309
7623,15,-0.2659696180787886,instance,8675309
7624,15,-0.2659696180787886,instance,8675309
7625,15,-0.17884318399519528,instance,8675309
7626,15,-0.2659696180787886,instance,8675309
7627,15,-0.22946696899122998,instance,8675309
7628,15,-0.2673352773955874,instance,8675309
7629,15,-0.22946696899122998,instance,8675309
7630,15,-0.2673352773955874,instance,8675309
7631,15,-0.2673352773955874,instance,8675309
7632,15,-0.2659696180787886,instance,8675309
7633,15,-0.22946696899122998,instance,8675309
7634,15,-0.2659696180787886,instance,8675309
7635,15,-0.2673352773955874,instance,8675309
7636,15,-0.22946696899122998,instance,8675309
7637,15,-0.2977248373379707,instance,8675309
7638,15,-0.2673352773955874,instance,8675309
7639,15,-0.22946696899122998,instance,8675309
7640,15,-0.22946696899122998,instance,8675309
7641,15,-0.2673352773955874,instance,8675309
7642,15,-0.2659696180787886,instance,8675309
7643,15,-0.2977248373379707,instance,8675309
7644,15,-0.22946696899122998,instance,8675309
7645,15,-0.2859756630598773,instance,8675309
7646,15,-0.2673352773955874,instance,8675309
7647,15,-0.22946696899122998,instance,8675309
7648,15,-0.2659696180787886,instance,8675309
7649,15,-0.2659696180787886,instance,8675309
7650,15,-0.17884318399519528,instance,8675309
7651,15,-0.2673352773955874,instance,8675309
7652,15,-0.22946696899122998,instance,8675309
7653,15,-0.1515999042352149,instance,8675309
7654,15,-0.2673352773955874,instance,8675309
7655,15,-0.2659696180787886,instance,8675309
7656,15,-0.17884318399519528,instance,8675309
7657,15,-0.17884318399519528,instance,8675309
7658,15,-0.2673352773955874,instance,8675309
7659,15,-0.2673352773955874,instance,8675309
7660,15,-0.22946696899122998,instance,8675309
7661,15,-0.17884318399519528,instance,8675309
7662,15,-0.22946696899122998,instance,8675309
7663,15,-0.1515999042352149,instance,8675309
7664,15,-0.2859756630598773,instance,8675309
7665,15,-0.2977248373379707,instance,8675309
7666,15,-0.2673352773955874,instance,8675309
7667,15,-0.17884318399519528,instance,8675309
7668,15,-0.22946696899122998,instance,8675309
7669,15,-0.17884318399519528,instance,8675309
7670,15,-0.22946696899122998,instance,8675309
7671,15,-0.2659696180787886,instance,8675309
7672,15,-0.2977248373379707,instance,8675309
7673,15,-0.17884318399519528,instance,8675309
7674,15,-0.2977248373379707,instance,8675309
7675,15,-0.17884318399519528,instance,8675309
7676,15,-0.2659696180787886,instance,8675309
7677,15,-0.17884318399519528,instance,8675309
7678,15,-0.2977248373379707,instance,8675309
7679,15,-0.2659696180787886,instance,8675309
7680,15,-0.2673352773955874,instance,8675309
7681,15,-0.2659696180787886,instance,8675309
7682,15,-0.2859756630598773,instance,8675309
7683,15,-0.2859756630598773,instance,8675309
7684,15,-0.2977248373379707,instance,8675309
7685,15,-0.17884318399519528,instance,8675309
7686,15,-0.2859756630598773,instance,8675309
7687,15,-0.22946696899122998,instance,8675309
7688,15,-0.127918925273331,instance,8675309
7689,15,-0.2659696180787886,instance,8675309
7690,15,-0.2673352773955874,instance,8675309
7691,15,-0.2673352773955874,instance,8675309
7692,15,-0.17884318399519528,instance,8675309
7693,15,-0.22946696899122998,instance,8675309
7694,15,-0.22946696899122998,instance,8675309
7695,15,-0.17884318399519528,instance,8675309
7696,15,-0.22946696899122998,instance,8675309
7697,15,-0.2859756630598773,instance,8675309
7698,15,-0.2977248373379707,instance,8675309
7699,15,-0.17884318399519528,instance,8675309
7700,15,-0.22946696899122998,instance,8675309
7701,15,-0.2673352773955874,instance,8675309
7702,15,-0.17884318399519528,instance,8675309
7703,15,-0.2977248373379707,instance,8675309
7704,15,-0.17884318399519528,instance,8675309
7705,15,-0.127918925273331,instance,8675309
7706,15,-0.17884318399519528,instance,8675309
7707,15,-0.2673352773955874,instance,8675309
7708,15,-0.22946696899122998,instance,8675309
7709,15,-0.2859756630598773,instance,8675309
7710,15,-0.22946696899122998,instance,8675309
7711,15,-0.22946696899122998,instance,8675309
7712,15,-0.22946696899122998,instance,8675309
7713,15,-0.2977248373379707,instance,8675309
7714,15,-0.127918925273331,instance,8675309
7715,15,-0.2859756630598773,instance,8675309
7716,15,-0.17884318399519528,instance,8675309
7717,15,-0.2673352773955874,instance,8675309
7718,15,-0.2659696180787886,instance,8675309
7719,15,-0.17884318399519528,instance,8675309
7720,15,-0.3156277947922177,instance,8675309
7721,15,-0.2659696180787886,instance,8675309
7722,15,-0.2659696180787886,instance,8675309
7723,15,-0.2659696180787886,instance,8675309
7724,15,-0.17884318399519528,instance,8675309
7725,15,-0.2977248373379707,instance,8675309
7726,15,-0.2659696180787886,instance,8675309
7727,15,-0.2859756630598773,instance,8675309
7728,15,-0.2859756630598773,instance,8675309
7729,15,-0.22946696899122998,instance,8675309
7730,15,-0.2859756630598773,instance,8675309
7731,15,-0.22946696899122998,instance,8675309
7732,15,-0.2673352773955874,instance,8675309
7733,15,-0.1515999042352149,instance,8675309
7734,15,-0.2659696180787886,instance,8675309
7735,15,-0.2673352773955874,instance,8675309
7736,15,-0.17884318399519528,instance,8675309
7737,15,-0.2659696180787886,instance,8675309
7738,15,-0.2977248373379707,instance,8675309
7739,15,-0.22946696899122998,instance,8675309
7740,15,-0.17884318399519528,instance,8675309
7741,15,-0.22946696899122998,instance,8675309
7742,15,-0.2977248373379707,instance,8675309
7743,15,-0.17884318399519528,instance,8675309
7744,15,-0.3156277947922177,instance,8675309
7745,15,-0.2859756630598773,instance,8675309
7746,15,-0.2859756630598773,instance,8675309
7747,15,-0.2659696180787886,instance,8675309
7748,15,-0.2673352773955874,instance,8675309
7749,15,-0.2659696180787886,instance,8675309
7750,15,-0.2859756630598773,instance,8675309
7751,15,-0.2673352773955874,instance,8675309
7752,15,-0.2673352773955874,instance,8675309
7753,15,-0.2673352773955874,instance,8675309
7754,15,-0.17884318399519528,instance,8675309
7755,15,-0.2659696180787886,instance,8675309
7756,15,-0.22946696899122998,instance,8675309
7757,15,-0.2859756630598773,instance,8675309
7758,15,-0.17884318399519528,instance,8675309
